% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.76	1	2	77	1	2	28	1095
0.761	1	1	77	2	1	28	1095
0.761	1	2	77	2	2	28	1095
0.762	1	1	77	3	1	28	1095
0.762	1	2	77	3	2	28	1095
0.763	1	1	77	4	1	28	1095
0.763	1	2	77	4	2	28	1095
0.764	1	1	77	5	1	28	1095
0.764	1	2	77	5	2	28	1095
0.765	1	1	77	6	1	28	1095
0.765	1	2	77	6	2	28	1095
0.766	1	1	77	7	1	28	1095
0.766	1	2	77	7	2	28	1095
0.767	1	1	77	8	1	28	1095
0.767	1	2	77	8	2	28	1095
0.768	1	1	77	9	1	28	1095
0.768	1	2	77	9	2	28	1095
0.769	1	1	77	10	1	28	1095
0.769	1	2	77	10	2	28	1095
0.77	1	1	78	1	1	28	1095
0.77	1	2	78	1	2	28	1095
0.771	1	1	78	2	1	28	1095
0.771	1	2	78	2	2	28	1095
0.772	1	1	78	3	1	28	1095
0.772	1	2	78	3	2	28	1095
0.773	1	1	78	4	1	28	1095
0.773	1	2	78	4	2	28	1095
0.774	1	1	78	5	1	28	1095
0.774	1	2	78	5	2	28	1095
0.775	1	1	78	6	1	28	1095
0.775	1	2	78	6	2	28	1095
0.776	1	1	78	7	1	28	1095
0.776	1	2	78	7	2	28	1095
0.777	1	1	78	8	1	28	1095
0.777	1	2	78	8	2	28	1095
0.778	1	1	78	9	1	28	1095
0.778	1	2	78	9	2	28	1095
0.779	1	1	78	10	1	28	1095
0.779	1	2	78	10	2	28	1095
0.78	1	1	79	1	1	28	1095
0.78	1	2	79	1	2	28	1095
0.781	1	1	79	2	1	28	1095
0.781	1	2	79	2	2	28	1095
0.782	1	1	79	3	1	28	1095
0.782	1	2	79	3	2	28	1095
0.783	1	1	79	4	1	28	1095
0.783	1	2	79	4	2	28	1095
0.784	1	1	79	5	1	28	1095
0.784	1	2	79	5	2	28	1095
0.785	1	1	79	6	1	28	1095
0.785	1	2	79	6	2	28	1095
0.786	1	1	79	7	1	28	1095
0.786	1	2	79	7	2	28	1095
0.787	1	1	79	8	1	28	1095
0.787	1	2	79	8	2	28	1095
0.788	1	1	79	9	1	28	1095
0.788	1	2	79	9	2	28	1095
0.789	1	1	79	10	1	28	1095
0.789	1	2	79	10	2	28	1095
0.79	1	1	80	1	1	28	1095
0.79	1	2	80	1	2	28	1095
0.791	1	1	80	2	1	28	1095
0.791	1	2	80	2	2	28	1095
0.792	1	1	80	3	1	28	1095
0.792	1	2	80	3	2	28	1095
0.793	1	1	80	4	1	28	1095
0.793	1	2	80	4	2	28	1095
0.794	1	1	80	5	1	28	1095
0.794	1	2	80	5	2	28	1095
0.795	1	1	80	6	1	28	1095
0.795	1	2	80	6	2	28	1095
0.796	1	1	80	7	1	28	1095
0.796	1	2	80	7	2	28	1095
0.797	1	1	80	8	1	28	1095
0.797	1	2	80	8	2	28	1095
0.798	1	1	80	9	1	28	1095
0.798	1	2	80	9	2	28	1095
0.799	1	1	80	10	1	28	1095
0.799	1	2	80	10	2	28	1095
0.8	1	1	81	1	1	28	1095
0.8	1	2	81	1	2	28	1095
0.801	1	1	81	2	1	28	1095
0.801	1	2	81	2	2	28	1095
0.802	1	1	81	3	1	28	1095
0.802	1	2	81	3	2	28	1095
0.803	1	1	81	4	1	28	1095
0.803	1	2	81	4	2	28	1095
0.804	1	1	81	5	1	28	1095
0.804	1	2	81	5	2	28	1095
0.805	1	1	81	6	1	28	1095
0.805	1	2	81	6	2	28	1095
0.806	1	1	81	7	1	28	1095
0.806	1	2	81	7	2	28	1095
0.807	1	1	81	8	1	28	1095
0.807	1	2	81	8	2	28	1095
0.808	1	1	81	9	1	28	1095
0.808	1	2	81	9	2	28	1095
0.809	1	1	81	10	1	28	1095
0.809	1	2	81	10	2	28	1095
0.81	1	1	82	1	1	28	1095
0.81	1	2	82	1	2	28	1095
0.811	1	1	82	2	1	28	1095
0.811	1	2	82	2	2	28	1095
0.812	1	1	82	3	1	28	1095
0.812	1	2	82	3	2	28	1095
0.813	1	1	82	4	1	28	1095
0.813	1	2	82	4	2	28	1095
0.814	1	1	82	5	1	28	1095
0.814	1	2	82	5	2	28	1095
0.815	1	1	82	6	1	28	1095
0.815	1	2	82	6	2	28	1095
0.816	1	1	82	7	1	28	1095
0.816	1	2	82	7	2	28	1095
0.817	1	1	82	8	1	28	1095
0.817	1	2	82	8	2	28	1095
0.818	1	1	82	9	1	28	1095
0.818	1	2	82	9	2	28	1095
0.819	1	1	82	10	1	28	1095
0.819	1	2	82	10	2	28	1095
0.82	1	1	83	1	1	28	1095
0.82	1	2	83	1	2	28	1095
0.821	1	1	83	2	1	28	1095
0.821	1	2	83	2	2	28	1095
0.822	1	1	83	3	1	28	1095
0.822	1	2	83	3	2	28	1095
0.823	1	1	83	4	1	28	1095
0.823	1	2	83	4	2	28	1095
0.824	1	1	83	5	1	28	1095
0.824	1	2	83	5	2	28	1095
0.825	1	1	83	6	1	28	1095
0.825	1	2	83	6	2	28	1095
0.826	1	1	83	7	1	28	1095
0.826	1	2	83	7	2	28	1095
0.827	1	1	83	8	1	28	1095
0.827	1	2	83	8	2	28	1095
0.828	1	1	83	9	1	28	1095
0.828	1	2	83	9	2	28	1095
0.829	1	1	83	10	1	28	1095
0.829	1	2	83	10	2	28	1095
0.83	1	1	84	1	1	28	1095
0.83	1	2	84	1	2	28	1095
0.831	1	1	84	2	1	28	1095
0.831	1	2	84	2	2	28	1095
0.832	1	1	84	3	1	28	1095
0.832	1	2	84	3	2	28	1095
0.833	1	1	84	4	1	28	1095
0.833	1	2	84	4	2	28	1095
0.834	1	1	84	5	1	28	1095
0.834	1	2	84	5	2	28	1095
0.835	1	1	84	6	1	28	1095
0.835	1	2	84	6	2	28	1095
0.836	1	1	84	7	1	28	1095
0.836	1	2	84	7	2	28	1095
0.837	1	1	84	8	1	28	1095
0.837	1	2	84	8	2	28	1095
0.838	1	1	84	9	1	28	1095
0.838	1	2	84	9	2	28	1095
0.839	1	1	84	10	1	28	1095
0.839	1	2	84	10	2	28	1095
0.84	1	1	85	1	1	28	1095
0.84	1	2	85	1	2	28	1095
0.841	1	1	85	2	1	28	1095
0.841	1	2	85	2	2	28	1095
0.842	1	1	85	3	1	28	1095
0.842	1	2	85	3	2	28	1095
0.843	1	1	85	4	1	28	1095
0.843	1	2	85	4	2	28	1095
0.844	1	1	85	5	1	28	1095
0.844	1	2	85	5	2	28	1095
0.845	1	1	85	6	1	28	1095
0.845	1	2	85	6	2	28	1095
0.846	1	1	85	7	1	28	1095
0.846	1	2	85	7	2	28	1095
0.847	1	1	85	8	1	28	1095
0.847	1	2	85	8	2	28	1095
0.848	1	1	85	9	1	28	1095
0.848	1	2	85	9	2	28	1095
0.849	1	1	85	10	1	28	1095
0.849	1	2	85	10	2	28	1095
0.85	1	1	86	1	1	28	1095
0.85	1	2	86	1	2	28	1095
0.851	1	1	86	2	1	28	1095
0.851	1	2	86	2	2	28	1095
0.852	1	1	86	3	1	28	1095
0.852	1	2	86	3	2	28	1095
0.853	1	1	86	4	1	28	1095
0.853	1	2	86	4	2	28	1095
0.854	1	1	86	5	1	28	1095
0.854	1	2	86	5	2	28	1095
0.855	1	1	86	6	1	28	1095
0.855	1	2	86	6	2	28	1095
0.856	1	1	86	7	1	28	1095
0.856	1	2	86	7	2	28	1095
0.857	1	1	86	8	1	28	1095
0.857	1	2	86	8	2	28	1095
0.858	1	1	86	9	1	28	1095
0.858	1	2	86	9	2	28	1095
0.859	1	1	86	10	1	28	1095
0.859	1	2	86	10	2	28	1095
0.86	1	1	87	1	1	28	1095
0.86	1	2	87	1	2	28	1095
0.861	1	1	87	2	1	28	1095
0.861	1	2	87	2	2	28	1095
0.862	1	1	87	3	1	28	1095
0.862	1	2	87	3	2	28	1095
0.863	1	1	87	4	1	28	1095
0.863	1	2	87	4	2	28	1095
0.864	1	1	87	5	1	28	1095
0.864	1	2	87	5	2	28	1095
0.865	1	1	87	6	1	28	1095
0.865	1	2	87	6	2	28	1095
0.866	1	1	87	7	1	28	1095
0.866	1	2	87	7	2	28	1095
0.867	1	1	87	8	1	28	1095
0.867	1	2	87	8	2	28	1095
0.868	1	1	87	9	1	28	1095
0.868	1	2	87	9	2	28	1095
0.869	1	1	87	10	1	28	1095
0.869	1	2	87	10	2	28	1095
0.87	1	1	88	1	1	28	1095
0.87	1	2	88	1	2	28	1095
0.871	1	1	88	2	1	28	1095
0.871	1	2	88	2	2	28	1095
0.872	1	1	88	3	1	28	1095
0.872	1	2	88	3	2	28	1095
0.873	1	1	88	4	1	28	1095
0.873	1	2	88	4	2	28	1095
0.874	1	1	88	5	1	28	1095
0.874	1	2	88	5	2	28	1095
0.875	1	1	88	6	1	28	1095
0.875	1	2	88	6	2	28	1095
0.876	1	1	88	7	1	28	1095
0.876	1	2	88	7	2	28	1095
0.877	1	1	88	8	1	28	1095
0.877	1	2	88	8	2	28	1095
0.878	1	1	88	9	1	28	1095
0.878	1	2	88	9	2	28	1095
0.879	1	1	88	10	1	28	1095
0.879	1	2	88	10	2	28	1095
0.88	1	1	89	1	1	28	1095
0.88	1	2	89	1	2	28	1095
0.881	1	1	89	2	1	28	1095
0.881	1	2	89	2	2	28	1095
0.882	1	1	89	3	1	28	1095
0.882	1	2	89	3	2	28	1095
0.883	1	1	89	4	1	28	1095
0.883	1	2	89	4	2	28	1095
0.884	1	1	89	5	1	28	1095
0.884	1	2	89	5	2	28	1095
0.885	1	1	89	6	1	28	1095
0.885	1	2	89	6	2	28	1095
0.886	1	1	89	7	1	28	1095
0.886	1	2	89	7	2	28	1095
0.887	1	1	89	8	1	28	1095
0.887	1	2	89	8	2	28	1095
0.888	1	1	89	9	1	28	1095
0.888	1	2	89	9	2	28	1095
0.889	1	1	89	10	1	28	1095
0.889	1	2	89	10	2	28	1095
0.89	1	1	90	1	1	28	1095
0.89	1	2	90	1	2	28	1095
0.891	1	1	90	2	1	28	1095
0.891	1	2	90	2	2	28	1095
0.892	1	1	90	3	1	28	1095
0.892	1	2	90	3	2	28	1095
0.893	1	1	90	4	1	28	1095
0.893	1	2	90	4	2	28	1095
0.894	1	1	90	5	1	28	1095
0.894	1	2	90	5	2	28	1095
0.895	1	1	90	6	1	28	1095
0.895	1	2	90	6	2	28	1095
0.896	1	1	90	7	1	28	1095
0.896	1	2	90	7	2	28	1095
0.897	1	1	90	8	1	28	1095
0.897	1	2	90	8	2	28	1095
0.898	1	1	90	9	1	28	1095
0.898	1	2	90	9	2	28	1095
0.899	1	1	90	10	1	28	1095
0.899	1	2	90	10	2	28	1095
0.9	1	1	91	1	1	28	1095
0.9	1	2	91	1	2	28	1095
0.901	1	1	91	2	1	28	1095
0.901	1	2	91	2	2	28	1095
0.902	1	1	91	3	1	28	1095
0.902	1	2	91	3	2	28	1095
0.903	1	1	91	4	1	28	1095
0.903	1	2	91	4	2	28	1095
0.904	1	1	91	5	1	28	1095
0.904	1	2	91	5	2	28	1095
0.905	1	1	91	6	1	28	1095
0.905	1	2	91	6	2	28	1095
0.906	1	1	91	7	1	28	1095
0.906	1	2	91	7	2	28	1095
0.907	1	1	91	8	1	28	1095
0.907	1	2	91	8	2	28	1095
0.908	1	1	91	9	1	28	1095
0.908	1	2	91	9	2	28	1095
0.909	1	1	91	10	1	28	1095
0.909	1	2	91	10	2	28	1095
0.91	1	1	92	1	1	28	1095
0.91	1	2	92	1	2	28	1095
0.911	1	1	92	2	1	28	1095
0.911	1	2	92	2	2	28	1095
0.912	1	1	92	3	1	28	1095
0.912	1	2	92	3	2	28	1095
0.913	1	1	92	4	1	28	1095
0.913	1	2	92	4	2	28	1095
0.914	1	1	92	5	1	28	1095
0.914	1	2	92	5	2	28	1095
0.915	1	1	92	6	1	28	1095
0.915	1	2	92	6	2	28	1095
0.916	1	1	92	7	1	28	1095
0.916	1	2	92	7	2	28	1095
0.917	1	1	92	8	1	28	1095
0.917	1	2	92	8	2	28	1095
0.918	1	1	92	9	1	28	1095
0.918	1	2	92	9	2	28	1095
0.919	1	1	92	10	1	28	1095
0.919	1	2	92	10	2	28	1095
0.92	1	1	93	1	1	28	1095
0.92	1	2	93	1	2	28	1095
0.921	1	1	93	2	1	28	1095
0.921	1	2	93	2	2	28	1095
0.922	1	1	93	3	1	28	1095
0.922	1	2	93	3	2	28	1095
0.923	1	1	93	4	1	28	1095
0.923	1	2	93	4	2	28	1095
0.924	1	1	93	5	1	28	1095
0.924	1	2	93	5	2	28	1095
0.925	1	1	93	6	1	28	1095
0.925	1	2	93	6	2	28	1095
0.926	1	1	93	7	1	28	1095
0.926	1	2	93	7	2	28	1095
0.927	1	1	93	8	1	28	1095
0.927	1	2	93	8	2	28	1095
0.928	1	1	93	9	1	28	1095
0.928	1	2	93	9	2	28	1095
0.929	1	1	93	10	1	28	1095
0.929	1	2	93	10	2	28	1095
0.93	1	1	94	1	1	28	1095
0.93	1	2	94	1	2	28	1095
0.931	1	1	94	2	1	28	1095
0.931	1	2	94	2	2	28	1095
0.932	1	1	94	3	1	28	1095
0.932	1	2	94	3	2	28	1095
0.933	1	1	94	4	1	28	1095
0.933	1	2	94	4	2	28	1095
0.934	1	1	94	5	1	28	1095
0.934	1	2	94	5	2	28	1095
0.935	1	1	94	6	1	28	1095
0.935	1	2	94	6	2	28	1095
0.936	1	1	94	7	1	28	1095
0.936	1	2	94	7	2	28	1095
0.937	1	1	94	8	1	28	1095
0.937	1	2	94	8	2	28	1095
0.938	1	1	94	9	1	28	1095
0.938	1	2	94	9	2	28	1095
0.939	1	1	94	10	1	28	1095
0.939	1	2	94	10	2	28	1095
0.94	1	1	95	1	1	28	1095
0.94	1	2	95	1	2	28	1095
0.941	1	1	95	2	1	28	1095
0.941	1	2	95	2	2	28	1095
0.942	1	1	95	3	1	28	1095
0.942	1	2	95	3	2	28	1095
0.943	1	1	95	4	1	28	1095
0.943	1	2	95	4	2	28	1095
0.944	1	1	95	5	1	28	1095
0.944	1	2	95	5	2	28	1095
0.945	1	1	95	6	1	28	1095
0.945	1	2	95	6	2	28	1095
0.946	1	1	95	7	1	28	1095
0.946	1	2	95	7	2	28	1095
0.947	1	1	95	8	1	28	1095
0.947	1	2	95	8	2	28	1095
0.948	1	1	95	9	1	28	1095
0.948	1	2	95	9	2	28	1095
0.949	1	1	95	10	1	28	1095
0.949	1	2	95	10	2	28	1095
0.95	1	1	96	1	1	28	1095
0.95	1	2	96	1	2	28	1095
0.951	1	1	96	2	1	28	1095
0.951	1	2	96	2	2	28	1095
0.952	1	1	96	3	1	28	1095
0.952	1	2	96	3	2	28	1095
0.953	1	1	96	4	1	28	1095
0.953	1	2	96	4	2	28	1095
0.954	1	1	96	5	1	28	1095
0.954	1	2	96	5	2	28	1095
0.955	1	1	96	6	1	28	1095
0.955	1	2	96	6	2	28	1095
0.956	1	1	96	7	1	28	1095
0.956	1	2	96	7	2	28	1095
0.957	1	1	96	8	1	28	1095
0.957	1	2	96	8	2	28	1095
0.958	1	1	96	9	1	28	1095
0.958	1	2	96	9	2	28	1095
0.959	1	1	96	10	1	28	1095
0.959	1	2	96	10	2	28	1095
0.96	1	1	97	1	1	28	1095
0.96	1	2	97	1	2	28	1095
0.961	1	1	97	2	1	28	1095
0.961	1	2	97	2	2	28	1095
0.962	1	1	97	3	1	28	1095
0.962	1	2	97	3	2	28	1095
0.963	1	1	97	4	1	28	1095
0.963	1	2	97	4	2	28	1095
0.964	1	1	97	5	1	28	1095
0.964	1	2	97	5	2	28	1095
0.965	1	1	97	6	1	28	1095
0.965	1	2	97	6	2	28	1095
0.966	1	1	97	7	1	28	1095
0.966	1	2	97	7	2	28	1095
0.967	1	1	97	8	1	28	1095
0.967	1	2	97	8	2	28	1095
0.968	1	1	97	9	1	28	1095
0.968	1	2	97	9	2	28	1095
0.969	1	1	97	10	1	28	1095
0.969	1	2	97	10	2	28	1095
0.97	1	1	98	1	1	28	1095
0.97	1	2	98	1	2	28	1095
0.971	1	1	98	2	1	28	1095
0.971	1	2	98	2	2	28	1095
0.972	1	1	98	3	1	28	1095
0.972	1	2	98	3	2	28	1095
0.973	1	1	98	4	1	28	1095
0.973	1	2	98	4	2	28	1095
0.974	1	1	98	5	1	28	1095
0.974	1	2	98	5	2	28	1095
0.975	1	1	98	6	1	28	1095
0.975	1	2	98	6	2	28	1095
0.976	1	1	98	7	1	28	1095
0.976	1	2	98	7	2	28	1095
0.977	1	1	98	8	1	28	1095
0.977	1	2	98	8	2	28	1095
0.978	1	1	98	9	1	28	1095
0.978	1	2	98	9	2	28	1095
0.979	1	1	98	10	1	28	1095
0.979	1	2	98	10	2	28	1095
0.98	1	1	99	1	1	28	1095
0.98	1	2	99	1	2	28	1095
0.981	1	1	99	2	1	28	1095
0.981	1	2	99	2	2	28	1095
0.982	1	1	99	3	1	28	1095
0.982	1	2	99	3	2	28	1095
0.983	1	1	99	4	1	28	1095
0.983	1	2	99	4	2	28	1095
0.984	1	1	99	5	1	28	1095
0.984	1	2	99	5	2	28	1095
0.985	1	1	99	6	1	28	1095
0.985	1	2	99	6	2	28	1095
0.986	1	1	99	7	1	28	1095
0.986	1	2	99	7	2	28	1095
0.987	1	1	99	8	1	28	1095
0.987	1	2	99	8	2	28	1095
0.988	1	1	99	9	1	28	1095
0.988	1	2	99	9	2	28	1095
0.989	1	1	99	10	1	28	1095
0.989	1	2	99	10	2	28	1095
0.99	1	1	100	1	1	28	1095
0.99	1	2	100	1	2	28	1095
0.991	1	1	100	2	1	28	1095
0.991	1	2	100	2	2	28	1095
0.992	1	1	100	3	1	28	1095
0.992	1	2	100	3	2	28	1095
0.993	1	1	100	4	1	28	1095
0.993	1	2	100	4	2	28	1095
0.994	1	1	100	5	1	28	1095
0.994	1	2	100	5	2	28	1095
0.995	1	1	100	6	1	28	1095
0.995	1	2	100	6	2	28	1095
0.996	1	1	100	7	1	28	1095
0.996	1	2	100	7	2	28	1095
0.997	1	1	100	8	1	28	1095
0.997	1	2	100	8	2	28	1095
0.998	1	1	100	9	1	28	1095
0.998	1	2	100	9	2	28	1095
0.999	1	1	100	10	1	28	1095
0.999	1	2	100	10	2	28	1095
